日期,股票代码,股票名称,5年均值回归的市盈率,10年均值回归的市盈率,最新市盈率,预估每股净利润增长率(%),PEG,5年均值PE回归的收益率(%),10年均值PE回归的收益率(%),最新市净率,5年均值回归的市净率,10年均值回归的市净率,报告信息
2025/11/28,1965,招商公路,12.3,13.3,13.1,6.83%,1.9,3.58%,7.81%,1.01,1.06,1.05,"华源证券  2025-10-29  12.66  11.84  11.18  0.06413309724785754  https://pdf.dfcfw.com/pdf/H3_AP202510291771456125_1.pdf
信达证券  2025-10-27  12.73  11.92  11.33  0.059983846402253294  https://pdf.dfcfw.com/pdf/H3_AP202510271770003779_1.pdf
国金证券  2025-10-27  12.51  11.75  10.71  0.08077158867669909  https://pdf.dfcfw.com/pdf/H3_AP202510271769840884_1.pdf"
2025/11/28,301236,软通动力,113.4,113.4,223.3,45.30%,4.9,3.53%,3.53%,4.38,3.68,3.68,民生证券  2025-11-03  114.0  73.0  54.0  0.45296631451355784  https://pdf.dfcfw.com/pdf/H3_AP202511031774416401_1.pdf
2025/11/28,600919,江苏银行,5.1,6.1,5.8,9.96%,0.6,3.35%,13.14%,0.77,0.7,0.82,中国银河  2025-11-10  5.84  5.31  4.83  0.09959525774207534  https://pdf.dfcfw.com/pdf/H3_AP202511101778677073_1.pdf
2025/11/28,601100,恒立液压,37.5,58.2,48.4,17.24%,2.8,3.21%,28.54%,7.96,8.76,7.14,"太平洋  2025-11-05  41.92  35.85  30.53  0.17178311273119906  https://pdf.dfcfw.com/pdf/H3_AP202511051775563625_1.pdf
华龙证券  2025-11-05  44.5  39.5  36.1  0.11026437419626234  https://pdf.dfcfw.com/pdf/H3_AP202511051775434081_1.pdf
中国银河  2025-10-31  44.24  37.58  30.76  0.19926288587650043  https://pdf.dfcfw.com/pdf/H3_AP202510311772429082_1.pdf
东海证券  2025-10-29  45.06  39.98  35.4  0.12822043765046343  https://pdf.dfcfw.com/pdf/H3_AP202510281770845046_1.pdf
东吴证券  2025-10-28  43.83  36.9  30.42  0.20034511802517185  https://pdf.dfcfw.com/pdf/H3_AP202510281770626217_1.pdf
国金证券  2025-10-28  42.9  34.76  28.61  0.22453081128833885  https://pdf.dfcfw.com/pdf/H3_AP202510281770485366_1.pdf"
2025/11/28,2028,思源电气,27.3,28.8,40.8,25.69%,1.6,2.94%,5.69%,7.75,4.2,3.34,"华安证券  2025-11-04  37.05  30.48  27.86  0.1531971226693858  https://pdf.dfcfw.com/pdf/H3_AP202511041774968928_1.pdf
中国银河  2025-11-03  35.27  27.93  22.46  0.2531349823784157  https://pdf.dfcfw.com/pdf/H3_AP202511031774245804_1.pdf
华龙证券  2025-11-03  37.5  28.0  21.0  0.33630620956212187  https://pdf.dfcfw.com/pdf/H3_AP202511031774271695_1.pdf
国信证券  2025-10-25  31.38  23.66  19.33  0.2741206151520781  https://pdf.dfcfw.com/pdf/H3_AP202510251768794186_1.pdf
民生证券  2025-10-22  34.0  27.0  21.0  0.27241802056070363  https://pdf.dfcfw.com/pdf/H3_AP202510221767058629_1.pdf
东吴证券  2025-10-20  27.52  20.41  15.72  0.3231160691018462  https://pdf.dfcfw.com/pdf/H3_AP202510201765693220_1.pdf
国金证券  2025-10-19  28.71  22.74  18.15  0.25770353494700093  https://pdf.dfcfw.com/pdf/H3_AP202510191765009061_1.pdf
太平洋  2025-09-30  30.26  23.41  19.7  0.2393710538563727  https://pdf.dfcfw.com/pdf/H3_AP202509301753244710_1.pdf
华安证券  2025-08-31  24.63  20.3  18.62  0.15011791297616828  https://pdf.dfcfw.com/pdf/H3_AP202508311737268061_1.pdf
中国银河  2025-08-25  22.95  18.17  14.61  0.25333231392039157  https://pdf.dfcfw.com/pdf/H3_AP202508251734134009_1.pdf
民生证券  2025-08-19  23.0  19.0  15.0  0.23827837473378066  https://pdf.dfcfw.com/pdf/H3_AP202508191730589804_1.pdf
东吴证券  2025-08-17  23.99  17.82  13.54  0.3310850073898661  https://pdf.dfcfw.com/pdf/H3_AP202508171729288472_1.pdf
国金证券  2025-08-17  24.67  19.47  15.61  0.25713848930578953  https://pdf.dfcfw.com/pdf/H3_AP202508171729133431_1.pdf"
2025/11/28,600025,华能水电,20.1,21.1,20.5,3.88%,5.3,2.89%,5.46%,2.57,2.57,2.22,中国银河  2025-11-03  20.88  19.71  19.35  0.03878282977813052  https://pdf.dfcfw.com/pdf/H3_AP202511031774364598_1.pdf
2025/11/28,601009,南京银行,5.9,6.4,6.6,8.53%,0.8,2.39%,6.71%,0.79,0.82,0.97,中国银河  2025-08-31  6.16  5.73  5.23  0.08527428223764  https://pdf.dfcfw.com/pdf/H3_AP202508311737277042_1.pdf
2025/11/28,300347,泰格医药,55.6,66.2,71.7,16.18%,4.4,2.28%,11.62%,2.07,4.32,7.61,东莞证券  2025-08-29  47.59  42.38  35.26  0.16176074635186333  https://pdf.dfcfw.com/pdf/H3_AP202508291736413924_1.pdf
2025/11/28,2709,天赐材料,57,93.6,145.8,62.21%,2.3,1.44%,29.96%,6.29,9,8.16,"华安证券  2025-11-18  77.13  28.08  19.66  0.9807055064177539  https://pdf.dfcfw.com/pdf/H3_AP202511181783767903_1.pdf
环球富盛理财  2025-11-17  77.41  46.77  35.33  0.48022152395422113  https://pdf.dfcfw.com/pdf/H3_AP202511171783102989_1.pdf
环球富盛理财  2025-10-21  58.48  41.02  29.61  0.40534993617018733  https://pdf.dfcfw.com/pdf/H3_AP202510211766389155_1.pdf"
2025/11/28,792,盐湖股份,19.3,0.7,23.2,10.96%,2.1,1.19%,-80.09%,3.41,8.15,4.63,"国信证券  2025-10-29  19.5  17.8  16.3  0.09376369404223128  https://pdf.dfcfw.com/pdf/H3_AP202510291771392080_1.pdf
民生证券  2025-10-26  19.0  16.0  15.0  0.12546286774227555  https://pdf.dfcfw.com/pdf/H3_AP202510261769413272_1.pdf"
2025/11/28,600039,四川路桥,8.9,10.4,10.6,10.64%,1,1.18%,9.37%,1.65,1.68,1.43,"华源证券  2025-11-01  10.01  8.87  7.94  0.12281133307094105  https://pdf.dfcfw.com/pdf/H3_AP202511011773283006_1.pdf
国金证券  2025-10-31  9.8  8.86  8.25  0.08989852182613212  https://pdf.dfcfw.com/pdf/H3_AP202510311772394138_1.pdf"
2025/11/28,2938,鹏鼎控股,22,24.5,25.8,9.28%,2.8,0.96%,6.39%,3.2,2.94,3.46,华安证券  2025-11-04  28.66  26.02  24.0  0.09277933118570036  https://pdf.dfcfw.com/pdf/H3_AP202511041775176340_1.pdf
2025/11/28,600941,中国移动,15,15,16.3,4.95%,3.3,0.80%,0.80%,1.7,1.52,1.52,"诚通证券  2025-11-14  16.0  15.3  14.6  0.04684784518042728  https://pdf.dfcfw.com/pdf/H3_AP202511141781297922_1.pdf
中国银河  2025-10-23  15.91  15.12  14.3  0.05479259221299637  https://pdf.dfcfw.com/pdf/H3_AP202510231767400847_1.pdf
国金证券  2025-10-21  16.04  15.33  14.62  0.04743841011403438  https://pdf.dfcfw.com/pdf/H3_AP202510211766130963_1.pdf
海通国际  2025-10-13  16.01  15.24  14.55  0.048972660564460924  https://pdf.dfcfw.com/pdf/H3_AP202510131761163990_1.pdf"
2025/11/28,601169,北京银行,4.4,5.6,4.6,3.36%,1.4,0.65%,13.49%,0.43,0.45,0.67,中国银河  2025-11-03  4.54  4.44  4.25  0.033554688498701246  https://pdf.dfcfw.com/pdf/H3_AP202511031774330778_1.pdf
2025/11/28,601916,浙商银行,5.5,5.8,6,4.79%,1.3,0.04%,2.41%,0.48,0.53,0.59,国信证券  2025-09-02  5.6  5.4  5.1  0.04787366399116766  https://pdf.dfcfw.com/pdf/H3_AP202509021738058130_1.pdf
2025/11/28,688256,寒武纪,91.3,80.7,299.1,80.43%,3.7,-0.30%,-6.30%,49.62,19.35,19.16,"华龙证券  2025-10-23  283.1  129.9  83.2  0.844625769843095  https://pdf.dfcfw.com/pdf/H3_AP202510231767590499_1.pdf
国信证券  2025-10-21  256.5  114.3  62.8  1.0209885958259632  https://pdf.dfcfw.com/pdf/H3_AP202510211766281098_1.pdf
东海证券  2025-10-21  229.42  110.75  68.79  0.8262195303227133  https://pdf.dfcfw.com/pdf/H3_AP202510201765862315_1.pdf
群益证券  2025-10-20  235.0  100.3  73.8  0.7844556152559323  https://pdf.dfcfw.com/pdf/H3_AP202510201765663834_1.pdf
东吴证券  2025-10-20  247.81  107.2  59.77  1.0361875886737524  https://pdf.dfcfw.com/pdf/H3_AP202510201765235309_1.pdf
民生证券  2025-10-19  262.0  147.0  103.0  0.5948947678101995  https://pdf.dfcfw.com/pdf/H3_AP202510191765109332_1.pdf
华鑫证券  2025-10-09  252.5  164.5  108.9  0.5227084274425591  https://pdf.dfcfw.com/pdf/H3_AP202510091759000355_1.pdf"
2025/11/28,601668,中国建筑,4.4,5.8,4.8,3.53%,1.4,-0.49%,13.41%,0.45,0.61,0.9,"中国银河  2025-11-07  4.62  4.47  4.28  0.03896065966736617  https://pdf.dfcfw.com/pdf/H3_AP202511071776973210_1.pdf
东吴证券  2025-11-04  4.87  4.74  4.6  0.028929371810287652  https://pdf.dfcfw.com/pdf/H3_AP202511041774955452_1.pdf
华源证券  2025-11-03  4.72  4.55  4.38  0.03808745815381842  https://pdf.dfcfw.com/pdf/H3_AP202511031774297356_1.pdf"
2025/11/28,601186,中国铁建,4.6,6.9,4.9,2.07%,2.4,-1.30%,20.84%,0.38,0.5,0.78,"中国银河  2025-11-14  4.88  4.73  4.6  0.02998522572772444  https://pdf.dfcfw.com/pdf/H3_AP202511141781192670_1.pdf
国信证券  2025-11-07  4.91  4.82  4.8  0.011393428229918179  https://pdf.dfcfw.com/pdf/H3_AP202511071776749650_1.pdf"
2025/11/28,601211,国泰海通,12.6,14.5,13.2,0.97%,13.7,-1.52%,5.90%,1.08,1.04,1.27,"开源证券  2025-11-02  12.4  12.9  10.8  0.07151675122143941  https://pdf.dfcfw.com/pdf/H3_AP202511021773886222_1.pdf
东吴证券  2025-10-31  11.27  12.33  11.41  -0.006153904596042037  https://pdf.dfcfw.com/pdf/H3_AP202510311772285271_1.pdf
国金证券  2025-10-31  11.95  13.61  12.87  -0.03640468633563365  https://pdf.dfcfw.com/pdf/H3_AP202510311772510541_1.pdf"
2025/11/28,600372,中航机载,49.5,53.8,70.9,17.09%,4.1,-2.19%,2.06%,1.53,2.61,3.55,东吴证券  2025-11-04  51.1  44.03  37.27  0.1709295164036546  https://pdf.dfcfw.com/pdf/H3_AP202511041774955414_1.pdf
2025/11/28,601166,兴业银行,5,5.4,5.8,4.61%,1.3,-2.49%,1.56%,0.57,0.61,0.75,国信证券  2025-11-02  5.8  5.6  5.3  0.046106888726725304  https://pdf.dfcfw.com/pdf/H3_AP202511021773691551_1.pdf
2025/11/28,3816,中国广核,16.1,16.4,20.3,9.14%,2.2,-2.83%,-1.79%,1.54,1.52,1.6,"国信证券  2025-11-04  20.5  17.9  16.4  0.1180339887498949  https://pdf.dfcfw.com/pdf/H3_AP202511041775126026_1.pdf
华源证券  2025-10-31  20.55  19.02  18.19  0.06289304084309322  https://pdf.dfcfw.com/pdf/H3_AP202510311772598204_1.pdf
东吴证券  2025-10-30  20.97  20.6  17.96  0.08055293937336483  https://pdf.dfcfw.com/pdf/H3_AP202510301771817506_1.pdf
中国银河  2025-10-30  21.28  18.98  17.46  0.10398632061515323  https://pdf.dfcfw.com/pdf/H3_AP202510291771446749_1.pdf"
2025/11/28,600010,包钢股份,50.6,22.1,108.6,42.33%,2.6,-2.85%,-35.74%,2.11,1.66,1.68,国金证券  2025-04-20  35.53  22.35  17.54  0.42325529833608333  https://pdf.dfcfw.com/pdf/H3_AP202504201659495406_1.pdf
2025/11/28,601898,中煤能源,8.7,88.3,10.4,5.95%,1.8,-3.14%,208.40%,1.14,0.95,0.85,"华源证券  2025-10-31  10.92  10.28  9.69  0.06157194034136193  https://pdf.dfcfw.com/pdf/H3_AP202510311772604735_1.pdf
开源证券  2025-10-30  11.2  10.1  9.8  0.06904496764969759  https://pdf.dfcfw.com/pdf/H3_AP202510301771744696_1.pdf
国信证券  2025-10-29  10.3  9.7  9.2  0.058095089011996226  https://pdf.dfcfw.com/pdf/H3_AP202510291771213763_1.pdf
信达证券  2025-10-28  10.35  9.72  9.21  0.060084195537630114  https://pdf.dfcfw.com/pdf/H3_AP202510281770762243_1.pdf
民生证券  2025-10-27  11.0  10.0  10.0  0.04880884817015163  https://pdf.dfcfw.com/pdf/H3_AP202510271770197998_1.pdf"
2025/11/28,603019,中科曙光,44.1,67.6,68.8,20.72%,3.3,-3.39%,19.64%,6.89,4.14,6.99,开源证券  2025-11-01  68.2  56.4  46.8  0.2071722980854711  https://pdf.dfcfw.com/pdf/H3_AP202511011773238554_1.pdf
2025/11/28,601077,渝农商行,5.1,5.3,6.2,6.90%,0.9,-3.44%,-1.04%,0.56,0.47,0.52,国信证券  2025-10-30  6.4  6.0  5.6  0.06904496764969759  https://pdf.dfcfw.com/pdf/H3_AP202510301771734354_1.pdf
2025/11/28,600875,东方电气,19,11.2,22.7,5.41%,4.2,-3.64%,-26.09%,1.67,1.47,1.26,国信证券  2025-11-04  16.0  15.3  14.4  0.05409255338945984  https://pdf.dfcfw.com/pdf/H3_AP202511041774937662_1.pdf
2025/11/28,600019,宝钢股份,12.3,17.8,16.7,11.80%,1.4,-4.23%,15.22%,0.77,0.77,0.83,民生证券  2025-11-02  15.0  13.0  12.0  0.1180339887498949  https://pdf.dfcfw.com/pdf/H3_AP202511021773832444_1.pdf
2025/11/28,300413,芒果超媒,32.5,79.3,51.8,20.65%,2.5,-4.39%,49.28%,2.09,4.14,6.07,"西南证券  2025-11-13  36.97  28.34  23.0  0.26782936720515593  https://pdf.dfcfw.com/pdf/H3_AP202511131780503772_1.pdf
东吴证券  2025-10-30  43.43  29.79  27.04  0.26733541466118504  https://pdf.dfcfw.com/pdf/H3_AP202510301771492596_1.pdf
国信证券  2025-10-30  29.0  23.0  19.0  0.2354415362426845  https://pdf.dfcfw.com/pdf/H3_AP202510301771696079_1.pdf
华安证券  2025-10-28  35.7  27.95  25.51  0.18298402170509687  https://pdf.dfcfw.com/pdf/H3_AP202510281770702320_1.pdf
中国银河  2025-10-28  42.32  31.85  27.86  0.23248679095475966  https://pdf.dfcfw.com/pdf/H3_AP202510281770530686_1.pdf
开源证券  2025-10-27  35.4  29.1  25.4  0.18055105243338576  https://pdf.dfcfw.com/pdf/H3_AP202510271769962195_1.pdf
华源证券  2025-09-27  40.82  34.43  29.94  0.1676444037350644  https://pdf.dfcfw.com/pdf/H3_AP202509271751417191_1.pdf
国信证券  2025-09-02  26.2  20.7  17.2  0.234202501193985  https://pdf.dfcfw.com/pdf/H3_AP202509021738049249_1.pdf
东吴证券  2025-08-29  32.14  27.55  23.7  0.16452485738172018  https://pdf.dfcfw.com/pdf/H3_AP202508291736189912_1.pdf
中国银河  2025-08-27  36.35  31.17  26.7  0.1668004203692175  https://pdf.dfcfw.com/pdf/H3_AP202508271735391052_1.pdf
开源证券  2025-08-25  26.9  22.0  19.6  0.17151567620405173  https://pdf.dfcfw.com/pdf/H3_AP202508251734357044_1.pdf"
2025/11/28,1979,招商蛇口,14.9,14.6,21.2,13.33%,1.6,-4.97%,-6.05%,0.84,1.11,1.81,"海通国际  2025-11-12  20.29  17.46  14.91  0.1665468943022841  https://pdf.dfcfw.com/pdf/H3_AP202511121779738175_1.pdf
中国银河  2025-11-04  19.61  17.21  16.14  0.102267573782852  https://pdf.dfcfw.com/pdf/H3_AP202511041774937694_1.pdf
太平洋  2025-11-04  20.67  17.54  16.31  0.12575337537599585  https://pdf.dfcfw.com/pdf/H3_AP202511041774981326_1.pdf
开源证券  2025-11-02  19.7  17.0  15.2  0.1384430734906983  https://pdf.dfcfw.com/pdf/H3_AP202511021773654271_1.pdf"
2025/11/28,601138,工业富联,17.1,17.1,39.5,44.04%,0.9,-5.25%,-5.09%,7.46,2.84,3.34,"山西证券  2025-11-06  42.3  27.0  20.1  0.45068177487011196  https://pdf.dfcfw.com/pdf/H3_AP202511061776298542_1.pdf
华安证券  2025-11-06  41.32  22.36  17.51  0.5361622320569439  https://pdf.dfcfw.com/pdf/H3_AP202511061776146510_1.pdf
国信证券  2025-11-05  41.7  21.5  17.0  0.5661868268091736  https://pdf.dfcfw.com/pdf/H3_AP202511051775477256_1.pdf
上海证券  2025-11-02  39.73  29.53  23.19  0.30890735533709224  https://pdf.dfcfw.com/pdf/H3_AP202511021773817306_1.pdf
信达证券  2025-11-02  39.58  21.02  16.64  0.5422729230686665  https://pdf.dfcfw.com/pdf/H3_AP202511021773817283_1.pdf
国元证券  2025-11-01  48.01  33.02  29.16  0.28313423713481534  https://pdf.dfcfw.com/pdf/H3_AP202511011773273773_1.pdf
民生证券  2025-10-31  39.0  22.0  17.0  0.5146344928922038  https://pdf.dfcfw.com/pdf/H3_AP202510311772746238_1.pdf
国金证券  2025-10-30  51.45  37.28  29.47  0.3213036102288531  https://pdf.dfcfw.com/pdf/H3_AP202510301771754664_1.pdf"
2025/11/28,601865,福莱特,35.6,38.5,108.5,65.35%,1.7,-5.33%,-1.55%,1.74,5.38,5.73,"中航证券  2025-11-09  47.0  27.0  18.0  0.6158932858054431  https://pdf.dfcfw.com/pdf/H3_AP202511091778219276_1.pdf
民生证券  2025-11-02  53.0  26.0  17.0  0.7656860023298393  https://pdf.dfcfw.com/pdf/H3_AP202511021773845003_1.pdf
东吴证券  2025-10-29  37.68  23.49  17.95  0.4488493177014301  https://pdf.dfcfw.com/pdf/H3_AP202510291771110258_1.pdf
国金证券  2025-10-28  48.98  22.28  15.4  0.7834010991696401  https://pdf.dfcfw.com/pdf/H3_AP202510281770485368_1.pdf"
2025/11/28,601818,光大银行,4.6,5.3,5.3,0.86%,6.2,-6.19%,1.19%,0.43,0.47,0.62,开源证券  2025-11-02  4.73  4.72  4.65  0.008565466925805953  https://pdf.dfcfw.com/pdf/H3_AP202511021773856431_1.pdf
2025/11/28,300433,蓝思科技,19,57,35.5,26.81%,1.3,-7.18%,60.70%,2.7,2.25,3.2,"华金证券  2025-11-23  27.0  20.3  16.4  0.28309838415245236  https://pdf.dfcfw.com/pdf/H3_AP202511221786257242_1.pdf
国信证券  2025-11-05  30.4  22.5  18.2  0.2924123453177281  https://pdf.dfcfw.com/pdf/H3_AP202511051775482919_1.pdf
浦银国际证券  2025-10-30  37.3  29.1  24.3  0.23894286545760957  https://pdf.dfcfw.com/pdf/H3_AP202510301771791292_1.pdf
信达证券  2025-10-29  32.0  23.1  20.22  0.2580109274448781  https://pdf.dfcfw.com/pdf/H3_AP202510291771362506_1.pdf"
2025/11/28,600585,海螺水泥,10.4,10.2,13.8,6.88%,2,-7.20%,-7.84%,0.64,0.94,1.33,"华源证券  2025-11-05  12.56  12.08  11.19  0.05944831951997109  https://pdf.dfcfw.com/pdf/H3_AP202511051775658974_1.pdf
中邮证券  2025-11-04  13.95  12.39  12.0  0.07819293264239113  https://pdf.dfcfw.com/pdf/H3_AP202511041774996613_1.pdf"
2025/11/28,601825,沪农商行,5.9,5.9,7.3,2.85%,2.6,-7.59%,-7.59%,0.72,0.62,0.62,"国信证券  2025-09-01  6.8  6.6  6.4  0.030776406404415146  https://pdf.dfcfw.com/pdf/H3_AP202509011737603573_1.pdf
中国银河  2025-08-31  6.76  6.64  6.42  0.02613814935301595  https://pdf.dfcfw.com/pdf/H3_AP202508311737236037_1.pdf"
2025/11/28,600000,浦发银行,5.5,5.8,7.8,10.18%,0.8,-7.82%,-5.20%,0.55,0.45,0.66,"中国银河  2025-08-30  8.5  7.77  7.1  0.09415862588180013  https://pdf.dfcfw.com/pdf/H3_AP202508301736983129_1.pdf
国信证券  2025-08-28  9.6  8.7  7.8  0.1094003924504583  https://pdf.dfcfw.com/pdf/H3_AP202508281735932203_1.pdf"
2025/11/28,601658,邮储银行,6.3,6.4,7.8,2.76%,2.8,-7.89%,-6.70%,0.67,0.71,0.73,"东海证券  2025-11-14  8.01  7.81  7.57  0.02865162925672915  https://pdf.dfcfw.com/pdf/H3_AP202511141781304390_1.pdf
中国银河  2025-11-03  7.82  7.56  7.26  0.03785113876022472  https://pdf.dfcfw.com/pdf/H3_AP202511031774350274_1.pdf
东兴证券  2025-11-01  8.09  7.87  7.59  0.032412782191636014  https://pdf.dfcfw.com/pdf/H3_AP202511011773273807_1.pdf
国信证券  2025-10-31  8.9  8.8  8.7  0.011428942510113504  https://pdf.dfcfw.com/pdf/H3_AP202510311772414415_1.pdf"
2025/11/28,600188,兖矿能源,9.1,15.4,14.2,14.89%,1,-8.09%,19.87%,2.68,2.31,1.79,"开源证券  2025-11-03  13.5  10.9  9.4  0.19840319290544173  https://pdf.dfcfw.com/pdf/H3_AP202511031774275971_1.pdf
信达证券  2025-11-01  13.98  13.19  11.69  0.0935693514509488  https://pdf.dfcfw.com/pdf/H3_AP202511011773044757_1.pdf
民生证券  2025-10-31  16.0  13.0  12.0  0.15470053837925146  https://pdf.dfcfw.com/pdf/H3_AP202510311772533604_1.pdf"
2025/11/28,601985,中国核电,16.3,19.3,22.6,8.15%,2.8,-8.26%,-0.12%,1.54,1.74,2.01,"国信证券  2025-11-04  20.1  18.6  16.7  0.09708377728013895  https://pdf.dfcfw.com/pdf/H3_AP202511041775126027_1.pdf
华源证券  2025-11-04  21.0  20.78  18.87  0.05493013203046715  https://pdf.dfcfw.com/pdf/H3_AP202511041774955394_1.pdf
中国银河  2025-10-31  21.02  20.02  17.8  0.0866917117584427  https://pdf.dfcfw.com/pdf/H3_AP202510311772657641_1.pdf
开源证券  2025-10-31  21.1  19.7  17.6  0.09492631549508213  https://pdf.dfcfw.com/pdf/H3_AP202510311772644630_1.pdf
东吴证券  2025-10-31  19.47  18.81  16.88  0.07398138669035892  https://pdf.dfcfw.com/pdf/H3_AP202510311772381887_1.pdf"
2025/11/28,600938,中国海油,8.4,8.4,10.7,3.42%,3.1,-8.41%,-8.41%,1.68,1.62,1.62,"东兴证券  2025-11-14  10.19  9.99  9.63  0.028664964676778926  https://pdf.dfcfw.com/pdf/H3_AP202511141781053902_1.pdf
国金证券  2025-11-12  10.14  10.92  9.11  0.05501780487626262  https://pdf.dfcfw.com/pdf/H3_AP202511121779730485_1.pdf
华安证券  2025-11-02  9.61  9.24  8.76  0.04739293651920318  https://pdf.dfcfw.com/pdf/H3_AP202511021773918953_1.pdf
国信证券  2025-11-02  10.2  9.9  9.5  0.03618734335366014  https://pdf.dfcfw.com/pdf/H3_AP202511021773886248_1.pdf
信达证券  2025-10-31  9.51  9.36  8.83  0.03779101582422717  https://pdf.dfcfw.com/pdf/H3_AP202510311772558221_1.pdf
民生证券  2025-10-31  10.0  10.0  10.0  0.0  https://pdf.dfcfw.com/pdf/H3_AP202510311772510506_1.pdf"
2025/11/28,601998,中信银行,4.9,5.8,6.2,2.18%,2.8,-9.13%,-0.74%,0.6,0.52,0.66,开源证券  2025-11-02  5.69  5.51  5.45  0.02178113960265793  https://pdf.dfcfw.com/pdf/H3_AP202511021773856429_1.pdf
2025/11/28,601006,大秦铁路,10.3,10.2,16.6,14.85%,1.1,-9.39%,-10.10%,0.66,0.82,0.99,"信达证券  2025-10-30  16.13  13.72  12.34  0.1432984214057933  https://pdf.dfcfw.com/pdf/H3_AP202510301771938786_1.pdf
国金证券  2025-10-30  20.18  16.02  15.16  0.15374805076489717  https://pdf.dfcfw.com/pdf/H3_AP202510301771775216_1.pdf"
2025/11/28,601225,陕西煤业,8.4,-13.2,12.5,8.30%,1.5,-11.06%,-1000.00%,2.33,2.03,1.84,"华源证券  2025-11-06  13.61  12.92  12.54  0.041790263799775795  https://pdf.dfcfw.com/pdf/H3_AP202511061776258633_1.pdf
国信证券  2025-11-03  12.4  10.9  10.6  0.08157816211068036  https://pdf.dfcfw.com/pdf/H3_AP202511031774262103_1.pdf
信达证券  2025-10-31  12.56  11.6  11.31  0.053812916150585144  https://pdf.dfcfw.com/pdf/H3_AP202510311772318940_1.pdf
民生证券  2025-10-29  12.0  10.0  9.0  0.15470053837925146  https://pdf.dfcfw.com/pdf/H3_AP202510291771456140_1.pdf"
2025/11/28,601939,建设银行,5.6,6.1,7.5,2.95%,2.5,-11.10%,-7.30%,0.74,0.63,0.78,"国信证券  2025-11-03  7.1  6.9  6.6  0.037187338795444225  https://pdf.dfcfw.com/pdf/H3_AP202511031774376075_1.pdf
中国银河  2025-11-03  7.12  7.0  6.82  0.021757441761361074  https://pdf.dfcfw.com/pdf/H3_AP202511031774240582_1.pdf"
2025/11/28,601088,中国神华,11.1,11.5,15,3.03%,5,-11.46%,-9.88%,1.96,1.55,1.34,"东兴证券  2025-11-12  16.7  16.02  15.71  0.03102724818765612  https://pdf.dfcfw.com/pdf/H3_AP202511121779948608_1.pdf
国信证券  2025-10-28  16.0  15.5  15.3  0.022619985129827214  https://pdf.dfcfw.com/pdf/H3_AP202510281770640899_1.pdf
华源证券  2025-10-28  15.98  15.41  14.98  0.03283864869219033  https://pdf.dfcfw.com/pdf/H3_AP202510281770655054_1.pdf
开源证券  2025-10-27  16.2  15.5  15.1  0.0357836077671847  https://pdf.dfcfw.com/pdf/H3_AP202510271769811024_1.pdf
信达证券  2025-10-27  15.9  15.4  15.15  0.024453488692897984  https://pdf.dfcfw.com/pdf/H3_AP202510271769780098_1.pdf
民生证券  2025-10-26  15.0  14.0  14.0  0.03509833901353132  https://pdf.dfcfw.com/pdf/H3_AP202510261769006263_1.pdf"
2025/11/28,600011,华能国际,5.6,26.4,8.4,7.21%,1.2,-12.72%,90.29%,1.83,1.97,1.66,"华源证券  2025-10-30  8.4  8.27  8.14  0.015844984208236212  https://pdf.dfcfw.com/pdf/H3_AP202510301772091685_1.pdf
东吴证券  2025-10-30  8.81  7.58  6.92  0.128326808723092  https://pdf.dfcfw.com/pdf/H3_AP202510301771554934_1.pdf"
2025/11/28,601328,交通银行,4.9,5.5,7.1,3.56%,2,-13.54%,-8.66%,0.59,0.51,0.61,"中国银河  2025-11-03  6.63  6.4  6.2  0.03409614577643483  https://pdf.dfcfw.com/pdf/H3_AP202511031774249513_1.pdf
国信证券  2025-10-31  7.1  6.9  6.6  0.037187338795444225  https://pdf.dfcfw.com/pdf/H3_AP202510311772414401_1.pdf"
2025/11/28,601398,工商银行,5.5,6,7.9,2.54%,3.1,-14.32%,-10.71%,0.76,0.6,0.75,"东海证券  2025-11-07  7.84  7.71  7.56  0.018350154434631172  https://pdf.dfcfw.com/pdf/H3_AP202511071776830605_1.pdf
国信证券  2025-10-31  8.1  8.0  7.6  0.03237080241752799  https://pdf.dfcfw.com/pdf/H3_AP202510311772414404_1.pdf"
2025/11/28,600028,中国石化,11.2,15.2,19.4,12.56%,1.5,-14.35%,-0.44%,0.84,0.8,0.86,"民生证券  2025-10-30  18.0  16.0  15.0  0.09544511501033215  https://pdf.dfcfw.com/pdf/H3_AP202510301771932237_1.pdf
信达证券  2025-10-30  16.55  15.07  12.39  0.15574851972191017  https://pdf.dfcfw.com/pdf/H3_AP202510301771915517_1.pdf"
2025/11/28,600089,特变电工,11.4,13,20.7,15.40%,1.3,-14.38%,-8.49%,1.6,1.47,1.31,"华鑫证券  2025-10-10  16.1  13.5  11.5  0.18321595661992318  https://pdf.dfcfw.com/pdf/H3_AP202510101759490773_1.pdf
中国银河  2025-09-14  12.5  10.73  9.88  0.12480317666461893  https://pdf.dfcfw.com/pdf/H3_AP202509141743621637_1.pdf"
2025/11/28,601988,中国银行,5.4,5.7,8.2,5.17%,1.6,-14.67%,-11.96%,0.73,0.56,0.66,国信证券  2025-10-29  7.3  7.1  6.6  0.05169415994413806  https://pdf.dfcfw.com/pdf/H3_AP202510291771254438_1.pdf
