date,code,peTTM
2024-05-10,sh.601888,22.793454
2024-05-13,sh.601888,22.621033
2024-05-14,sh.601888,22.685691
2024-05-15,sh.601888,22.608717
2024-05-16,sh.601888,22.719559
2024-05-17,sh.601888,23.550875
2024-05-20,sh.601888,24.083533
2024-05-21,sh.601888,23.834138
2024-05-22,sh.601888,24.018875
2024-05-23,sh.601888,23.341507
2024-05-24,sh.601888,22.679533
2024-05-27,sh.601888,22.602559
2024-05-28,sh.601888,22.316217
2024-05-29,sh.601888,22.399349
2024-05-30,sh.601888,21.980612
2024-05-31,sh.601888,21.860533
2024-06-03,sh.601888,21.697348
2024-06-04,sh.601888,22.602559
2024-06-05,sh.601888,22.581007
2024-06-06,sh.601888,22.294664
2024-06-07,sh.601888,22.353164
2024-06-11,sh.601888,21.875927
2024-06-12,sh.601888,21.931348
2024-06-13,sh.601888,21.798954
2024-06-14,sh.601888,21.330954
2024-06-17,sh.601888,21.177006
2024-06-18,sh.601888,21.334032
2024-06-19,sh.601888,20.78598
2024-06-20,sh.601888,20.124006
2024-06-21,sh.601888,19.908479
2024-06-24,sh.601888,19.853058
2024-06-25,sh.601888,19.397374
2024-06-26,sh.601888,19.831506
2024-06-27,sh.601888,19.381979
2024-06-28,sh.601888,19.240348
2024-07-01,sh.601888,19.243427
2024-07-02,sh.601888,19.030979
2024-07-03,sh.601888,20.93069
2024-07-04,sh.601888,19.93619
2024-07-05,sh.601888,20.237927
2024-07-08,sh.601888,19.428164
2024-07-09,sh.601888,19.443558
2024-07-10,sh.601888,19.505137
2024-07-11,sh.601888,20.730559
2024-07-12,sh.601888,20.859874
2024-07-15,sh.601888,22.549468
2024-07-16,sh.601888,22.748394
2024-07-17,sh.601888,23.77337
2024-07-18,sh.601888,23.658735
2024-07-19,sh.601888,23.544099
2024-07-22,sh.601888,23.156362
2024-07-23,sh.601888,22.498894
2024-07-24,sh.601888,21.979663
2024-07-25,sh.601888,22.505637
2024-07-26,sh.601888,22.630387
2024-07-29,sh.601888,21.878514
2024-07-30,sh.601888,21.895372
2024-07-31,sh.601888,23.13276
2024-08-01,sh.601888,22.65736
2024-08-02,sh.601888,22.455063
2024-08-05,sh.601888,22.397745
2024-08-06,sh.601888,22.940577
2024-08-07,sh.601888,22.465177
2024-08-08,sh.601888,22.259508
2024-08-09,sh.601888,21.858284
2024-08-12,sh.601888,21.56158
2024-08-13,sh.601888,21.635756
2024-08-14,sh.601888,21.322194
2024-08-15,sh.601888,21.544722
2024-08-16,sh.601888,21.406485
2024-08-19,sh.601888,21.376141
2024-08-20,sh.601888,20.964802
2024-08-21,sh.601888,20.681585
2024-08-22,sh.601888,20.32082
2024-08-23,sh.601888,20.550091
2024-08-26,sh.601888,20.499517
2024-08-27,sh.601888,20.121894
2024-08-28,sh.601888,20.368023
2024-08-29,sh.601888,20.054461
2024-08-30,sh.601888,20.570321
2024-09-02,sh.601888,19.8855
2024-09-03,sh.601888,19.956363
2024-09-04,sh.601888,19.757272
2024-09-05,sh.601888,19.818012
2024-09-06,sh.601888,19.173496
2024-09-09,sh.601888,18.758442
2024-09-10,sh.601888,18.586346
2024-09-11,sh.601888,18.62009
2024-09-12,sh.601888,18.488488
2024-09-13,sh.601888,18.50536
2024-09-18,sh.601888,18.140922
2024-09-19,sh.601888,18.606593
2024-09-20,sh.601888,18.326515
2024-09-23,sh.601888,18.323141
2024-09-24,sh.601888,19.342218
2024-09-25,sh.601888,19.575053
2024-09-26,sh.601888,21.532221
2024-09-27,sh.601888,23.681731
2024-09-30,sh.601888,26.050579
2024-10-08,sh.601888,28.645514
2024-10-09,sh.601888,25.780625
2024-10-10,sh.601888,25.156356
2024-10-11,sh.601888,24.171023
2024-10-14,sh.601888,24.079914
2024-10-15,sh.601888,23.293672
2024-10-16,sh.601888,25.194034
2024-10-17,sh.601888,24.942474
2024-10-18,sh.601888,25.925842
2024-10-21,sh.601888,25.990638
2024-10-22,sh.601888,26.35273
2024-10-23,sh.601888,26.489945
2024-10-24,sh.601888,25.841989
2024-10-25,sh.601888,26.295558
2024-10-28,sh.601888,26.794865
2024-10-29,sh.601888,26.234574
2024-10-30,sh.601888,25.880104
2024-10-31,sh.601888,25.859053
2024-11-01,sh.601888,26.045858
2024-11-04,sh.601888,26.766389
2024-11-05,sh.601888,27.791906
2024-11-06,sh.601888,27.696598
2024-11-07,sh.601888,29.324464
2024-11-08,sh.601888,28.897483
2024-11-11,sh.601888,28.375193
2024-11-12,sh.601888,28.287509
2024-11-13,sh.601888,28.27226
2024-11-14,sh.601888,27.483107
2024-11-15,sh.601888,26.960818
2024-11-18,sh.601888,26.598646
2024-11-19,sh.601888,26.804512
2024-11-20,sh.601888,26.838823
2024-11-21,sh.601888,26.690142
2024-11-22,sh.601888,25.695123
2024-11-25,sh.601888,25.923863
2024-11-26,sh.601888,25.862866
2024-11-27,sh.601888,26.183102
2024-11-28,sh.601888,26.030608
2024-11-29,sh.601888,26.514775
2024-12-02,sh.601888,27.685161
2024-12-03,sh.601888,27.30774
2024-12-04,sh.601888,26.713016
2024-12-05,sh.601888,26.648206
2024-12-06,sh.601888,26.89982
2024-12-09,sh.601888,26.415654
2024-12-10,sh.601888,26.934131
2024-12-11,sh.601888,27.391611
2024-12-12,sh.601888,28.138828
2024-12-13,sh.601888,27.181933
2024-12-16,sh.601888,27.37255
2024-12-17,sh.601888,27.056126
2024-12-18,sh.601888,26.926507
2024-12-19,sh.601888,26.697767
2024-12-20,sh.601888,26.465214
2024-12-23,sh.601888,26.190726
2024-12-24,sh.601888,26.469027
2024-12-25,sh.601888,26.381343
2024-12-26,sh.601888,26.331783
2024-12-27,sh.601888,26.259348
2024-12-30,sh.601888,26.022984
2024-12-31,sh.601888,25.546442
2025-01-02,sh.601888,24.665793
2025-01-03,sh.601888,23.952887
2025-01-06,sh.601888,23.842329
2025-01-07,sh.601888,23.815643
2025-01-08,sh.601888,23.556404
2025-01-09,sh.601888,23.259042
2025-01-10,sh.601888,22.866372
2025-01-13,sh.601888,22.938807
2025-01-14,sh.601888,23.586903
2025-01-15,sh.601888,23.365788
2025-01-16,sh.601888,23.48397
2025-01-17,sh.601888,29.613561
2025-01-20,sh.601888,30.030927
2025-01-21,sh.601888,29.861069
2025-01-22,sh.601888,29.302963
2025-01-23,sh.601888,29.370907
2025-01-24,sh.601888,29.725182
2025-01-27,sh.601888,29.458262
2025-02-05,sh.601888,29.225314
2025-02-06,sh.601888,29.579589
2025-02-07,sh.601888,29.914453
2025-02-10,sh.601888,30.113429
2025-02-11,sh.601888,29.589296
2025-02-12,sh.601888,29.836803
2025-02-13,sh.601888,30.084311
2025-02-14,sh.601888,30.132842
2025-02-17,sh.601888,29.967837
2025-02-18,sh.601888,29.268992
2025-02-19,sh.601888,29.535912
2025-02-20,sh.601888,29.346641
2025-02-21,sh.601888,29.62812
2025-02-24,sh.601888,29.467968
2025-02-25,sh.601888,29.142811
2025-02-26,sh.601888,29.623267
2025-02-27,sh.601888,30.414321
2025-02-28,sh.601888,29.686357
2025-03-03,sh.601888,29.657239
2025-03-04,sh.601888,29.666945
2025-03-05,sh.601888,29.715476
2025-03-06,sh.601888,30.254169
2025-03-07,sh.601888,30.050339
2025-03-10,sh.601888,29.734888
2025-03-11,sh.601888,30.186226
2025-03-12,sh.601888,29.953277
2025-03-13,sh.601888,30.147401
2025-03-14,sh.601888,31.098607
2025-03-17,sh.601888,31.118019
2025-03-18,sh.601888,30.860805
2025-03-19,sh.601888,30.739478
2025-03-20,sh.601888,30.438587
2025-03-21,sh.601888,30.001808
2025-03-24,sh.601888,30.09887
2025-03-25,sh.601888,30.16196
2025-03-26,sh.601888,30.273581
2025-03-27,sh.601888,30.278435
2025-03-28,sh.601888,29.899893
2025-03-31,sh.601888,29.187264
2025-04-01,sh.601888,29.298777
2025-04-02,sh.601888,29.293928
2025-04-03,sh.601888,29.381199
2025-04-07,sh.601888,27.427301
2025-04-08,sh.601888,29.473318
2025-04-09,sh.601888,32.421135
2025-04-10,sh.601888,34.040495
2025-04-11,sh.601888,32.94476
2025-04-14,sh.601888,32.959306
2025-04-15,sh.601888,31.844178
2025-04-16,sh.601888,32.678099
2025-04-17,sh.601888,32.009023
2025-04-18,sh.601888,31.451459
2025-04-21,sh.601888,31.344794
2025-04-22,sh.601888,31.184798
2025-04-23,sh.601888,30.525418
2025-04-24,sh.601888,30.379966
2025-04-25,sh.601888,30.544811
2025-04-28,sh.601888,30.569053
2025-04-29,sh.601888,30.215121
2025-04-30,sh.601888,33.645067
2025-05-06,sh.601888,33.729976
2025-05-07,sh.601888,33.645067
2025-05-08,sh.601888,33.576079
2025-05-09,sh.601888,33.284205
2025-05-12,sh.601888,33.204603
2025-05-13,sh.601888,33.172762
2025-05-14,sh.601888,33.20991
2025-05-15,sh.601888,32.758833
2025-05-16,sh.601888,33.363807
2025-05-19,sh.601888,32.838435
2025-05-20,sh.601888,32.854355
2025-05-21,sh.601888,32.849048
2025-05-22,sh.601888,32.4988
2025-05-23,sh.601888,32.307755
2025-05-26,sh.601888,32.451039
2025-05-27,sh.601888,32.466959
2025-05-28,sh.601888,32.493493
2025-05-29,sh.601888,32.705765
2025-05-30,sh.601888,32.153858
2025-06-03,sh.601888,32.328982
2025-06-04,sh.601888,32.711071
2025-06-05,sh.601888,32.557174
2025-06-06,sh.601888,32.695151
2025-06-09,sh.601888,32.721685
2025-06-10,sh.601888,32.456345
2025-06-11,sh.601888,32.573095
2025-06-12,sh.601888,32.466959
2025-06-13,sh.601888,32.053029
2025-06-16,sh.601888,32.079563
2025-06-17,sh.601888,32.175085
2025-06-18,sh.601888,32.191006
2025-06-19,sh.601888,32.270608
2025-06-20,sh.601888,31.93628
2025-06-23,sh.601888,31.68686
2025-06-24,sh.601888,32.307755
2025-06-25,sh.601888,32.530641
2025-06-26,sh.601888,32.424505
2025-06-27,sh.601888,32.153858
2025-06-30,sh.601888,32.355516
2025-07-01,sh.601888,32.164472
2025-07-02,sh.601888,32.201619
2025-07-03,sh.601888,32.228153
2025-07-04,sh.601888,32.387357
2025-07-07,sh.601888,32.265301
2025-07-08,sh.601888,32.551868
2025-07-09,sh.601888,32.466959
2025-07-10,sh.601888,32.827821
2025-07-11,sh.601888,33.034786
2025-07-14,sh.601888,32.689844
2025-07-15,sh.601888,32.413891
2025-07-16,sh.601888,32.451039
2025-07-17,sh.601888,32.716378
2025-07-18,sh.601888,33.310739
2025-07-21,sh.601888,33.846725
2025-07-22,sh.601888,34.722346
2025-07-23,sh.601888,34.175746
2025-07-24,sh.601888,37.593321
2025-07-25,sh.601888,36.112726
2025-07-28,sh.601888,38.312332
2025-07-29,sh.601888,38.231516
2025-07-30,sh.601888,38.260379
2025-07-31,sh.601888,37.498404
2025-08-01,sh.601888,37.28482
2025-08-04,sh.601888,37.30791
2025-08-05,sh.601888,37.452224
2025-08-06,sh.601888,37.440679
2025-08-07,sh.601888,37.457996
2025-08-08,sh.601888,37.544584
2025-08-11,sh.601888,37.890937
2025-08-12,sh.601888,37.896709
2025-08-13,sh.601888,37.885164
2025-08-14,sh.601888,37.192459
2025-08-15,sh.601888,37.325228
2025-08-18,sh.601888,37.758168
2025-08-19,sh.601888,37.942889
2025-08-20,sh.601888,38.473963
2025-08-21,sh.601888,38.751045
2025-08-22,sh.601888,38.953083
2025-08-25,sh.601888,39.96905
2025-08-26,sh.601888,41.221691
2025-08-27,sh.601888,39.65156
2025-08-28,sh.601888,39.784329
2025-08-29,sh.601888,39.997912
2025-09-01,sh.601888,40.009457
2025-09-02,sh.601888,39.709286
2025-09-03,sh.601888,38.935766
2025-09-04,sh.601888,39.108942
2025-09-05,sh.601888,40.690617
2025-09-08,sh.601888,41.273643
2025-09-09,sh.601888,40.996561
2025-09-10,sh.601888,40.800295
2025-09-11,sh.601888,41.187055
2025-09-12,sh.601888,40.638664
2025-09-15,sh.601888,40.373127
2025-09-16,sh.601888,41.296733
2025-09-17,sh.601888,41.071604
2025-09-18,sh.601888,41.377549
2025-09-19,sh.601888,42.69946
2025-09-22,sh.601888,42.162614
2025-09-23,sh.601888,40.413535
2025-09-24,sh.601888,40.557849
2025-09-25,sh.601888,40.494351
2025-09-26,sh.601888,40.523213
2025-09-29,sh.601888,40.81184
2025-09-30,sh.601888,41.314051
2025-10-09,sh.601888,40.211496
2025-10-10,sh.601888,39.599607
2025-10-13,sh.601888,39.293663
2025-10-14,sh.601888,39.518792
2025-10-15,sh.601888,40.113363
2025-10-16,sh.601888,40.384672
2025-10-17,sh.601888,40.419308
2025-10-20,sh.601888,40.592484
2025-10-21,sh.601888,40.817613
2025-10-22,sh.601888,40.217269
2025-10-23,sh.601888,40.465488
2025-10-24,sh.601888,40.707935
2025-10-27,sh.601888,40.367355
2025-10-28,sh.601888,40.096046
2025-10-29,sh.601888,41.1986
2025-10-30,sh.601888,42.197249
2025-10-31,sh.601888,46.290742
2025-11-03,sh.601888,46.655859
2025-11-04,sh.601888,45.913454
2025-11-05,sh.601888,47.22179
2025-11-06,sh.601888,45.846516
2025-11-07,sh.601888,48.067644
2025-11-10,sh.601888,52.875017
2025-11-11,sh.601888,55.09006
2025-11-12,sh.601888,54.286803
2025-11-13,sh.601888,55.083974
2025-11-14,sh.601888,53.720871
2025-11-17,sh.601888,53.428778
2025-11-18,sh.601888,51.74924
2025-11-19,sh.601888,50.142725
2025-11-20,sh.601888,49.735011
2025-11-21,sh.601888,48.104156
2025-11-24,sh.601888,47.787721
2025-11-25,sh.601888,48.493614
2025-11-26,sh.601888,48.889157
